ticker,mcap_usd,price,name
USCB,416414554.0,22.54,USCB Financial Holdings Inc. Class A Common Stock
ISTR,416203955.0,30.21,Investar Holding Corporation Common Stock
GOTU,413696596.0,1.74,Gaotu Techedu Inc. American Depositary Shares
SGU,413093209.0,12.59,Star Group L.P. Common Stock
FISN,412241426.0,7.0,Deep Fission Inc. Common Stock
LXEO,411051738.0,5.01,Lexeo Therapeutics Inc. Common Stock
ECX,409639483.0,1.07,ECARX Holdings Inc. Class A Ordinary shares
VELO,409258272.0,12.73,Velo3D Inc. Common stock
DDT,408881826.0,26.18,Dillard's Capital Trust I
XFOR,408484581.0,4.12,X4 Pharmaceuticals Inc. Common Stock
VOXR,406547411.0,5.85,Vox Royalty Corp. Common Stock
GALT,405919817.0,4.03,Galectin Therapeutics Inc. Common Stock
CURR,405337605.0,3.61,Currenc Group Inc. Ordinary Shares
PRE,405221472.0,24.15,Prenetics Global Limited Class A Ordinary Share
MCFT,404636666.0,24.86,MasterCraft Boat Holdings Inc. Common Stock
ERII,402744064.0,7.89,Energy Recovery Inc. Common Stock
DGXX,402531619.0,3.97,Digi Power X Inc. Subordinate Voting Shares
FSTR,402380935.0,38.25,L.B. Foster Company Common Stock
RCKT,402049462.0,3.66,Rocket Pharmaceuticals Inc. Common Stock
NATH,401898591.0,98.08,Nathan's Famous Inc. Common Stock
PCTTW,401809620.0,2.0,PureCycle Technologies Inc. Warrant
AIOT,401335495.0,2.99,PowerFleet Inc. Common Stock
GNE,401242653.0,15.24,Genie Energy Ltd. Class B Common Stock Stock
FENC,399913110.0,11.41,Fennec Pharmaceuticals Inc. Common Stock
RLGT,399474111.0,8.53,Radiant Logistics Inc. Common Stock
GRRR,399430051.0,14.39,Gorilla Technology Group Inc. Ordinary shares
HCMA,399380625.0,10.29,HCM III Acquisition Corp. Class A Ordinary Share
SHOE,398784836.0,14.69,Shoe Station Group Inc. Common Stock
PKBK,398243374.0,33.86,Parke Bancorp Inc. Common Stock
LSAK,398097124.0,4.64,Lesaka Technologies Inc. Common Stock
FRST,398025106.0,16.05,Primis Financial Corp. Common Stock
CLFD,397738202.0,29.28,Clearfield Inc. Common Stock
SDHY,396619375.0,16.07,PGIM Short Duration High Yield Opportunities Fund Common Sha
VKI,396323729.0,8.93,Invesco Advantage Municipal Income Trust II Common Shares of
ALIT,395465885.0,14.68,Alight Inc. Class A Common Stock
OPI,395383922.0,18.01,Office Properties Income Trust Common shares of beneficial i
SAZ,394807132.0,25.2,Saratoga Investment Corp 8.50% Notes due 2028
CCAP,394620146.0,10.71,Crescent Capital BDC Inc. Common stock
HTT,394544327.0,2.54,High Templar Tech Limited American depositary shares each re
CHMG,394203551.0,81.76,Chemung Financial Corp Common Stock
FHTX,393730577.0,6.63,Foghorn Therapeutics Inc. Common Stock
SAY,393512944.0,25.12,Saratoga Investment Corp 8.125% Notes due 2027
TMCR,392743135.0,6.33,The Metals Royalty Company Inc. Common Stock
SAJ,392643363.0,25.06,Saratoga Investment Corp 8.00% Notes due 2027
AUNA,392638779.0,5.3,Auna SA Class A Ordinary Shares
IA,392371351.0,21.92,Innovative Solutions and Support Inc. Common Stock
TRX,392313863.0,1.2,TRX Gold Corporation Common Stock
FNLC,392286962.0,34.77,First Bancorp Inc  (ME) Common Stock
LWAY,392020085.0,25.95,Lifeway Foods Inc. Common Stock
CIX,391812226.0,31.76,CompX International Inc. Common Stock
SAT,391703275.0,25.0,Saratoga Investment Corp 6.00% Notes due 2027
MVBF,391100011.0,30.16,MVB Financial Corp. Common Stock
MKDW,390717200.0,11.43,MKDWELL Tech Inc. Ordinary Share
XRX,390660670.0,2.98,Xerox Holdings Corporation Common Stock
TRVG,390526797.0,5.53,trivago N.V. American Depositary Shares
TKNO,390313548.0,7.27,Alpha Teknova Inc. Common Stock
MSC,390077672.0,1.85,Studio City International Holdings Limited American deposita
FCBM,389914093.0,12.55,First Carolina Financial Services Inc. Common Stock
CZFS,389598255.0,81.0,Citizens Financial Services Inc. Common Stock
ACCO,388153323.0,4.21,Acco Brands Corporation Common Stock
SOR,387510280.0,46.44,Source Capital Inc. Cmn Shs of BI
PCB,387209677.0,27.57,PCB Bancorp Common Stock
OFIX,386959776.0,9.5,Orthofix Medical Inc. Common Stock (DE)
MTLS,386594732.0,6.54,Materialise NV American Depositary Shares
LEO,386514749.0,6.21,BNY Mellon Strategic Municipals Inc. Common Stock
IPSC,385690434.0,2.13,Century Therapeutics Inc. Common Stock
GREEL,385095856.0,24.57,Vulcan Infrastructure and Power Inc. 8.50% Senior Notes due 
LND,385062915.0,3.75,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Bra
UPB,384766563.0,7.03,Upstream Bio Inc. Common Stock
ATLCZ,384186405.0,25.4,Atlanticus Holdings Corporation 9.25% Senior Notes due 2029
WSBF,383629778.0,21.34,Waterstone Financial Inc. Common Stock (MD)
GCO,383246103.0,34.51,Genesco Inc. Common Stock
NEGG,382135767.0,18.22,Newegg Commerce Inc. Common Shares
TACO,381732380.0,10.47,Berto Acquisition Corp. Ordinary Shares
LAND,381327305.0,8.84,Gladstone Land Corporation Common Stock
ATLCL,380556297.0,25.16,Atlanticus Holdings Corporation 6.125% Senior Notes due 2026
CUVL,380461320.0,7.6,Clinuvel Pharmaceuticals Limited American Depositary Shares
BKKT,380386226.0,8.44,Bakkt Inc. Class A Common Stock
SHIP,380276875.0,17.55,Seanergy Maritime Holdings Corp. Common Stock
PESI,380020666.0,17.91,Perma-Fix Environmental Services Inc. Common Stock
MTC,379429560.0,3.81,MMTec Inc. Common Shares
MGPI,378600864.0,17.68,MGP Ingredients Inc.
PERI,377964366.0,9.61,Perion Network Ltd. Ordinary Shares
ALLT,376986724.0,7.71,Allot Ltd. Ordinary Shares
GOGO,376711856.0,2.78,Gogo Inc. Common Stock
ORN,376201244.0,9.29,Orion Group Holdings Inc. Common
LE,375499690.0,12.21,Lands' End Inc. Common Stock
FNKO,374891653.0,6.7,Funko Inc. Class A Common Stock
SOHU,374090466.0,14.35,Sohu.com Limited American Depositary Shares
GTE,374016000.0,9.74,Gran Tierra Energy Inc. Common Stock
AIV,372532643.0,2.56,Apartment Investment and Management Company Common Stock
SLP,372137019.0,18.4,Simulations Plus Inc. Common Stock
OPAL,370483952.0,2.12,OPAL Fuels Inc. Class A Common Stock
NOA,369657563.0,13.34,North American Construction Group Ltd. Common Shares (no par
RNGR,369517943.0,15.79,Ranger Energy Services Inc. Class A Common Stock
CION,367790212.0,7.47,CION Investment Corporation Common Stock
CATX,367568355.0,3.22,Perspective Therapeutics Inc. Common Stock
NWFL,367236363.0,33.69,Norwood Financial Corp. Common Stock
ZNTL,366367358.0,3.87,Zentalis Pharmaceuticals Inc. Common Stock
MCI,366331880.0,18.08,Barings Corporate Investors Common Stock
ARTNA,365863047.0,35.43,Artesian Resources Corporation Class A Common Stock
TDUP,365764215.0,2.79,ThredUp Inc. Class A Common Stock
IFRX,365473188.0,2.48,InflaRx N.V. Common Stock
SUJA,365392614.0,9.46,Suja Life Inc. Class A Common Stock
AGEN,365115501.0,8.11,Agenus Inc. Common Stock
BMBL,364892388.0,2.77,Bumble Inc. Class A Common Stock
ATLCP,364869754.0,24.05,Atlanticus Holdings Corporation 7.625% Series B Cumulative P
EH,364816191.0,4.81,EHang Holdings Limited ADS
ELA,364786838.0,14.05,Envela Corporation Common Stock
REI,364755450.0,1.4,Ring Energy Inc. Common Stock
PTLO,364527475.0,4.8,Portillo's Inc. Class A Common Stock
RBBN,363905521.0,2.04,Ribbon Communications Inc. Common Stock
AIRJ,363803074.0,4.96,AirJoule Technologies Corporation Class A Common Stock
NECB,363561618.0,26.41,NorthEast Community Bancorp Inc. Common Stock
DRTSW,363439145.0,3.93,Alpha Tau Medical Ltd. Warrant
NEWT,361636832.0,12.52,NewtekOne Inc. Common Stock
HTZWW,360015907.0,1.01,Hertz Global Holdings Inc Warrant
TSBK,359935672.0,46.29,Timberland Bancorp Inc. Common Stock
PALI,359868702.0,2.06,Palisade Bio Inc. Common Stock
CRNC,358675938.0,7.93,Cerence Inc. Common Stock
DMAC,358605885.0,6.65,DiaMedica Therapeutics Inc. Common Stock
KNOP,358314341.0,10.64,KNOT Offshore Partners LP Common Units representing Limited 
LYEL,358142636.0,14.62,Lyell Immunopharma Inc. Common Stock
MOBI,357879282.0,10.75,Mobia Medical Inc. Common Stock
FTW,357712614.0,11.42,Presidio Production Company Class A Common Stock
ZIP,355628155.0,4.33,ZipRecruiter Inc. Class A Common Stock
PHOS,355591716.0,18.8,First Phosphate Corp. American Depositary Shares
CD,354212236.0,3.22,Chaince Digital Holdings Inc. Ordinary Shares
BRBS,353822525.0,3.94,Blue Ridge Bankshares Inc. Common Stock
CLNE,353814249.0,1.6,Clean Energy Fuels Corp. Common Stock
ABEO,353111305.0,6.17,Abeona Therapeutics Inc. Common Stock
HLLY,352791356.0,2.91,Holley Inc. Common Stock
ABAT,352631247.0,2.58,American Battery Technology Company Common Stock
CLW,352230366.0,21.84,Clearwater Paper Corporation Common Stock
CVEO,352073418.0,34.06,Civeo Corporation (Canada) Common Shares
VALU,351883988.0,37.5,Value Line Inc. Common Stock
MPTI,350977937.0,80.75,M-tron Industries Inc. Common Stock
IHRT,350960208.0,2.62,iHeartMedia Inc. Class A Common Stock
AVBH,350922186.0,31.95,Avidbank Holdings Inc. Common stock
TCPC,350713600.0,4.18,BlackRock TCP Capital Corp. Common Stock
SEG,350340810.0,27.35,Seaport Entertainment Group Inc. Common Stock
STRO,349945614.0,21.11,Sutro Biopharma Inc. Common Stock
PLAY,349278488.0,10.04,Dave & Buster's Entertainment Inc. Common Stock
PINE,349066305.0,19.81,Alpine Income Property Trust Inc. Common Stock
PMO,348990693.0,10.27,Franklin Municipal Opportunities Trust Shares of Beneficial 
OPTX,348823743.0,8.66,Syntec Optics Holdings Inc. Class A Common Stock
PSFE,348376408.0,6.67,Paysafe Limited Common Shares
BLND,347674579.0,1.47,Blend Labs Inc. Class A Common Stock
KTF,347213245.0,8.79,DWS Municipal Income Trust
GASS,346570594.0,9.32,StealthGas Inc. Common Stock
IKT,346049032.0,2.48,Inhibikase Therapeutics Inc. Common Stock
VMD,345841110.0,9.08,Viemed Healthcare Inc. Common Shares
CDZI,345482466.0,4.08,CADIZ Inc. Common Stock
API,345153000.0,4.12,Agora Inc. American Depositary Shares
CUB,345006735.0,10.86,Lionheart Holdings Class A Ordinary Shares
HSAI,344337863.0,17.53,Hesai Group American Depositary Share
PPT,344278215.0,3.46,Franklin Premier Income Trust Shares of Beneficial Interest
RPAY,344166278.0,3.83,Repay Holdings Corporation Class A Common Stock
CLLS,343803284.0,3.42,Cellectis S.A. American Depositary Shares
VFF,343624495.0,2.81,Village Farms International Inc. Common Shares
SABS,343018607.0,3.77,SAB Biotherapeutics Inc. Common Stock
TWIN,342830598.0,23.77,Twin Disc Incorporated Common Stock
AIBZ,342242254.0,6.07,Bitzero Holdings Inc. Common Shares
VGZ,341572950.0,2.34,Vista Gold Corp Common Stock
TCI,341482718.0,38.92,Transcontinental Realty Investors Inc. Common Stock
OEC,339701421.0,6.01,Orion S.A. Common Shares
RCKY,339645785.0,45.34,Rocky Brands Inc. Common Stock
MRLN,339587754.0,3.36,Merlin Inc. Common Stock
OPRT,339385927.0,7.38,Oportun Financial Corporation Common Stock
FOA,339215044.0,19.6,Finance of America Companies Inc. Class A Common Stock
FVRR,339015365.0,9.43,Fiverr International Ltd. Ordinary Shares no par value
IRD,338191020.0,4.07,Opus Genetics Inc. Common Stock
DSX,337161130.0,2.71,Diana Shipping inc. common stock
SNDL,336937225.0,1.35,SNDL Inc. Common Shares
FSBW,334770262.0,42.58,FS Bancorp Inc. Common Stock
YDES,334323953.0,4.72,YD Bio Limited Ordinary Shares
IMRX,333838594.0,5.16,Immuneering Corporation Class A Common Stock
COSO,332034738.0,27.77,CoastalSouth Bancshares Inc. Common Stock
PNRG,331542831.0,209.49,PrimeEnergy Resources Corporation Common Stock
FVCB,331198175.0,18.36,FVCBankcorp Inc. Common Stock
FLXS,330980929.0,80.89,Flexsteel Industries Inc. Common Stock
ELVA,330492709.0,6.61,Electrovaya Inc. Common Shares
NNDM,328908857.0,1.56,Nano Dimension Ltd. American Depositary Shares
TLS,328841872.0,4.4,Telos Corporation Common Stock
STRT,327513372.0,78.38,STRATTEC SECURITY CORPORATION Common Stock
NREF,326817284.0,17.34,NexPoint Real Estate Finance Inc. Common Stock
CHSCP,326681947.0,26.62,CHS Inc. 8%  Cumulative Redeemable Preferred Stock
VNDA,326498510.0,5.4,Vanda Pharmaceuticals Inc. Common Stock
BCML,325856291.0,29.84,BayCom Corp Common Stock
JMSB,324437961.0,22.99,John Marshall Bancorp Inc. Common Stock
MLP,324051762.0,16.32,Maui Land & Pineapple Company Inc. Common Stock
PRQR,322462573.0,2.29,ProQR Therapeutics N.V. Ordinary Shares
FOSL,321711003.0,5.44,Fossil Group Inc. Common Stock
FUND,321524093.0,10.85,Sprott Focus Trust Inc. Common Stock
NC,321489207.0,42.6,NACCO Industries Inc. Common Stock
GLOO,320916218.0,3.34,Gloo Holdings Inc. Class A Common Stock
NL,320775695.0,6.56,NLI Holdings Inc. Common Stock
RFMZ,320712627.0,13.17,RiverNorth Flexible Municipal Income Fund II Inc. Common Sto
HRZN,320086915.0,4.78,Horizon Technology Finance Corporation Common Stock
PMTS,319976065.0,27.75,CPI Card Group Inc. Common Stock
TBI,319361169.0,10.49,TrueBlue Inc. Common Stock
RC,318818615.0,1.93,Ready Capital Corporation Common Stock
ZUMZ,318378697.0,18.87,Zumiez Inc. Common Stock
SMTI,318181652.0,34.63,Sanara MedTech Inc. Common Stock
FINS,316917058.0,12.64,Angel Oak Financial Strategies Income Term Trust Common Shar
OBIO,316753608.0,5.27,Orchestra BioMed Holdings Inc. Ordinary Shares
FRD,316690572.0,43.91,Friedman Industries Inc. Common Stock
FCCO,316300948.0,33.65,First Community Corporation Common Stock
CHSCO,316249517.0,25.77,CHS Inc. Class B Cumulative Redeemable Preferred Stock
OFSSH,316194641.0,23.6,OFS Capital Corporation 4.95% Notes due 2028
JACK,315308185.0,16.44,Jack In The Box Inc. Common Stock
RCEL,314835302.0,10.18,Avita Medical Inc. Common Stock
FGBIP,313994700.0,18.98,First Guaranty Bancshares Inc. 6.75% Series A Fixed-Rate Non
FDBC,313659432.0,54.0,Fidelity D & D Bancorp Inc. Common Stock
NODK,313008451.0,15.34,NI Holdings Inc. Common Stock
LTBR,312793789.0,8.35,Lightbridge Corporation Common Stock
RNAC,312761676.0,10.34,Cartesian Therapeutics Inc. Common Stock
BDSX,312524115.0,29.62,Biodesix Inc. Common Stock
CHSCL,312383836.0,25.45,CHS Inc Class B Cumulative Redeemable Preferred Stock Series
MSB,311854766.0,23.77,Mesabi Trust Common Stock
ALTO,311433769.0,4.01,Alto Ingredients Inc. Common Stock
GBAB,311316980.0,13.9,Guggenheim Taxable Municipal Bond & Investment Grade Debt Tr
EFT,310103824.0,10.66,Eaton Vance Floating Rate Income Trust Common Shares of Bene
SMJF,309769605.0,11.18,SMJ International Holdings Inc. Class A Ordinary Shares
SWKHL,309151101.0,25.45,SWK Holdings Corporation 9.00% Senior Notes due 2027
AVXL,309060313.0,3.33,Anavex Life Sciences Corp. Common Stock
AMRN,308815833.0,14.62,Amarin Corporation plc
CHSCN,308027275.0,25.1,CHS Inc Preferred Class B Series 2 Reset Rate
TMCI,307613431.0,4.73,Treace Medical Concepts Inc. Common Stock
RM,306849908.0,33.26,Regional Management Corp. Common Stock
ALCO,306794590.0,41.35,Alico Inc. Common Stock
FATE,306740516.0,2.56,Fate Therapeutics Inc. Common Stock
AZ,305543681.0,6.94,A2Z Cust2Mate Solutions Corp. Common Shares
PMM,305499729.0,6.27,Franklin Managed Municipal Income Trust Shares of Beneficial
XPER,305311606.0,6.26,Xperi Inc. Common Stock 
DUOT,305283240.0,9.7,Duos Technologies Group Inc. Common Stock
ISBA,302942547.0,39.71,Isabella Bank Corporation Common stock
LEGO,302767290.0,9.99,Legato Merger Corp. IV Ordinary Shares
MYFW,302718999.0,31.0,First Western Financial Inc. Common Stock
BCYC,301669274.0,4.31,Bicycle Therapeutics plc American Depositary Shares
KLC,301625849.0,2.54,KinderCare Learning Companies Inc. Common Stock
KWY,301461020.0,10.42,Kingsway Corporation Common Stock
AIAI,301023362.0,4.26,AIAI Holdings Corporation Class A Common Stock
JAKK,300832140.0,26.29,JAKKS Pacific Inc. Common Stock
MTRX,300750857.0,10.69,Matrix Service Company Common Stock
TLSI,299560429.0,4.87,TriSalus Life Sciences Inc. Common Stock
GBFH,299401926.0,20.62,GBank Financial Holdings Inc. Common Stock
MYGN,299383389.0,3.13,Myriad Genetics Inc. Common Stock
CHSCM,299314153.0,24.39,CHS Inc Class B Reset Rate Cumulative Redeemable Preferred S
TTRX,298922981.0,10.04,Turn Therapeutics Inc. Common Stock
SAR,297979373.0,18.53,Saratoga Investment Corp New
CBNA,297381546.0,45.32,Chain Bridge Bancorp Inc. Class A Common Stock
RDIB,296427145.0,12.95,Reading International Inc Class B Common Stock
JILL,295589475.0,19.77,J. Jill Inc. Common Stock
RCMT,295238714.0,41.52,RCM Technologies Inc. Common Stock
NNBR,294813684.0,3.57,NN Inc. Common Stock
NXDT,294738450.0,5.55,NexPoint Diversified Real Estate Trust Common Stock
PDYN,293939107.0,5.96,Palladyne AI Corp. Common Stock
SSP,293760701.0,3.17,E.W. Scripps Company (The) Class A Common Stock
REA,293521751.0,14.71,Rare Earths Americas Inc. Common Stock
FULC,293362953.0,3.85,Fulcrum Therapeutics Inc. Common Stock
SLNH,292341926.0,1.19,Soluna Holdings Inc. Common Stock
CFFI,292327021.0,89.9,C&F Financial Corporation Common Stock
EBS,292258015.0,5.7,Emergent BioSolutions Inc. Common Stock
RMMZ,291751702.0,14.78,RiverNorth Managed Duration Municipal Income Fund II Inc. Co
ONIT,291656293.0,34.91,Onity Group Inc. Common Stock
MKTW,291512483.0,18.48,MarketWise Inc. Class A Common Stock
BKTI,290393729.0,77.04,BK Technologies Corporation Common Stock
CV,290272095.0,5.8,CapsoVision Inc. Common Stock
ACIU,290054683.0,2.85,AC Immune SA Common Stock
OCCIN,289599594.0,24.93,OFS Credit Company Inc. 5.25% Series E Term Preferred Stock 
XYF,289527309.0,5.29,X Financial American Depositary Shares each representing six
BPRN,289424778.0,42.48,Princeton Bancorp Inc. Common Stock (PA)
KINS,289015995.0,19.96,Kingstone Companies Inc. Common Stock
AFRI,288243182.0,10.69,Forafric Global PLC Ordinary Shares
RILY,287830246.0,7.16,BRC Group Holdings Inc. Common Stock
AREC,287795510.0,2.69,American Resources Corporation Class A Common Stock
OIA,287775786.0,6.04,Invesco Municipal Income Opportunities Trust Common Stock
FNRN,286917803.0,17.5,First Northern Community Bancorp Common stock
OVLY,285611437.0,33.95,Oak Valley Bancorp (CA) Common Stock
BGS,285277605.0,3.51,B&G Foods Inc. Common Stock
TII,285063339.0,2.88,Titan Mining Corporation Common Shares
DBI,284859413.0,5.61,Designer Brands Inc. Class A Common Stock
NMRA,284662307.0,1.51,Neumora Therapeutics Inc. Common Stock
LCTX,284520897.0,1.12,Lineage Cell Therapeutics Inc. Common Stock
FXNC,284481108.0,31.46,First National Corporation Common Stock
TRDA,284432367.0,7.3,Entrada Therapeutics Inc. Common Stock
WHWK,283904870.0,4.98,Whitehawk Therapeutics Inc. Common Stock
ARDC,282884922.0,12.35,Ares Dynamic Credit Allocation Fund Inc. Common Shares
BRT,282838819.0,15.05,BRT Apartments Corp. (MD) Common Stock
LVWR,282339422.0,1.37,LiveWire Group Inc. Common Stock
FRAF,282123791.0,62.7,Franklin Financial Services Corporation Common Stock
GENC,281867609.0,19.23,Gencor Industries Inc. Common Stock
ANIK,281711434.0,21.05,Anika Therapeutics Inc. Common Stock
YSG,281596206.0,3.0,Yatsen Holding Limited American Depositary Shares each repre
PCYO,281216308.0,11.67,Pure Cycle Corporation Common Stock
FCNCN,281198688.0,24.9,First Citizens BancShares Inc. Depositary Shares each repres
RMM,280993605.0,14.23,RiverNorth Managed Duration Municipal Income Fund Inc. Commo
MIN,280925050.0,2.44,Aberdeen Intermediate Income Fund Common Shares of Beneficia
WNEB,280040832.0,13.97,Western New England Bancorp Inc. Common Stock
AENT,279878169.0,5.49,Alliance Entertainment Holding Corporation Class A Common St
ELLO,279799569.0,20.3,Ellomay Capital Ltd Ordinary Shares (Israel)
ELMD,279534961.0,33.76,Electromed Inc. Common Stock
ATLO,279312433.0,31.54,Ames National Corporation Common Stock
SION,278056254.0,6.15,Sionna Therapeutics Inc. Common Stock
EU,277821789.0,1.43,enCore Energy Corp. Common Shares
EMBC,277632035.0,4.9,Embecta Corp. Common Stock
OSS,277606093.0,11.13,One Stop Systems Inc. Common Stock
CAMP,277369144.0,4.42,CAMP4 Therapeutics Corporation Common Stock
REFI,276964588.0,10.81,Chicago Atlantic Real Estate Finance Inc. Common Stock
GWRS,276958614.0,9.26,Global Water Resources Inc. Common Stock
SRZN,276913826.0,23.56,Surrozen Inc. Common Stock
ESCA,276285105.0,20.07,Escalade Incorporated Common Stock
LCNB,276190393.0,19.38,LCNB Corporation Common Stock
TTGT,275949098.0,3.81,TechTarget Inc. Common Stock
SMRT,275920991.0,1.44,SmartRent Inc. Class A Common Stock
CGEN,275714214.0,2.92,Compugen Ltd. Ordinary Shares
ACV,275551983.0,26.59,Virtus Diversified Income & Convertible Fund Common Shares o
RWAY,275348069.0,6.57,Runway Growth Finance Corp. Common Stock
EGHT,275149629.0,1.91,8x8 Inc Common Stock
OFLX,274969331.0,27.24,Omega Flex Inc. Common Stock
FUNC,274739799.0,42.57,First United Corporation Common Stock
ELDN,274662694.0,3.38,Eledon Pharmaceuticals Inc. Common Stock
TG,274661129.0,7.86,Tredegar Corporation Common Stock
ALXO,274479839.0,1.99,ALX Oncology Holdings Inc. Common Stock
AVNW,274122524.0,21.18,Aviat Networks Inc. Common Stock
ZH,273900997.0,3.08,Zhihu Inc. American Depositary Shares each representing thre
OCSAW,273106703.0,4.71,Oculis Holding AG Warrants
LODE,272815039.0,3.59,Comstock Inc. Common Stock
MFIN,272767758.0,11.88,Medallion Financial Corp. Common Stock
ASLE,272519817.0,5.71,AerSale Corporation Common Stock
QNBC,272428449.0,45.04,QNB Corp. Common Stock
HCKT,272163931.0,10.94,Hackett Group Inc (The). Common Stock
USAU,271690120.0,16.44,U.S. Gold Corp. Common Stock
EOT,271092379.0,17.35,Eaton Vance Municipal Income Trust EATON VANCE NATIONAL MUNI
RMBI,270323412.0,16.13,Richmond Mutual Bancorporation Inc. Common Stock
ASYS,269974917.0,15.42,Amtech Systems Inc. Common Stock
XPOF,269555660.0,5.46,Xponential Fitness Inc. Class A Common Stock
NSLR,269047355.0,10.16,Neostellar Capital Corp. Common Stock
GLSI,268906238.0,18.32,Greenwich LifeSciences Inc. Common Stock
VPV,267844075.0,11.24,Invesco Pennsylvania Value Municipal Income Trust Common Sto
MOVE,267487676.0,9.68,Corvex Inc. Common Stock
HWBK,266987232.0,38.69,Hawthorn Bancshares Inc. Common Stock
LAW,266171037.0,4.1,CS Disco Inc. Common Stock
SLGL,265979679.0,81.24,Sol-Gel Technologies Ltd. Ordinary Shares
SBMT,265904143.0,9.01,Silver Bow Mining Corp. Common Shares
EXOD,264580540.0,8.76,Exodus Movement Inc. Class A Common Stock
MMT,263798991.0,4.43,Aberdeen Multi-Market Income Fund Common Shares of Beneficia
PRHIZ,263403086.0,21.55,Presurance Holdings Inc. 9.75% Senior Unsecured Notes due 20
NUAIW,263201567.0,2.47,New Era Energy & Digital Inc. Warrants
CPZ,262500103.0,13.37,Calamos Long/Short Equity & Dynamic Income Trust Common Stoc
PPHC,262407093.0,10.44,Public Policy Holding Company Inc. Common Stock
UXIN,261776511.0,1.19,Uxin Limited ADS
ACRE,261316042.0,4.71,Ares Commercial Real Estate Corporation Common Stock
MGNX,261170767.0,4.1,MacroGenics Inc. Common Stock
NKSH,260813183.0,40.94,National Bankshares Inc. Common Stock
PYXS,260650156.0,3.12,Pyxis Oncology Inc. Common Stock
NAGE,260324547.0,3.29,Niagen Bioscience Inc. Common Stock
PROF,259381417.0,7.1,Profound Medical Corp. Common Stock
RXST,258710052.0,6.22,RxSight Inc. Common Stock
ADAG,258591991.0,3.92,Adagene Inc. American Depositary Shares
ALMU,258288277.0,14.11,Aeluma Inc. Common Stock
AIRO,257811842.0,8.17,AIRO Group Holdings Inc. Common Stock
SMHI,257761847.0,9.5,SEACOR Marine Holdings Inc. Common Stock 
LTRX,257730630.0,5.78,Lantronix Inc. Common Stock
OSUR,256563292.0,3.72,OraSure Technologies Inc. Common Stock
POWW,255813862.0,2.21,Outdoor Holding Company Common Stock
IMMR,255245719.0,7.69,Immersion Corporation Common Stock
RELL,255144302.0,17.16,Richardson Electronics Ltd. Common Stock
VABK,254825496.0,46.97,Virginia National Bankshares Corporation Common Stock
FBLA,254373439.0,15.95,FB Bancorp Inc. Common Stock
USNA,254237108.0,13.76,USANA Health Sciences Inc. Common Stock
ASUR,253846405.0,8.79,Asure Software Inc Common Stock
ALEC,253461206.0,2.27,Alector Inc. Common Stock
MNTK,253367227.0,1.78,Montauk Renewables Inc. Common Stock
NCMI,253049492.0,2.69,National CineMedia Inc. Common Stock
FXHO,251727251.0,9.58,UTime Limited Class A Ordinary Shares
CNDT,251166092.0,1.61,Conduent Incorporated Common Stock 
SILC,250825744.0,43.64,Silicom Ltd Ordinary Shares
NATR,250560205.0,14.24,Nature's Sunshine Products Inc. Common Stock
PNNT,250410520.0,3.83,PennantPark Investment Corporation Common Stock
ACB,249996188.0,4.04,Aurora Cannabis Inc. Common Shares
IONR,249814009.0,3.25,ioneer Ltd American Depositary Shares
INBK,249780216.0,28.6,First Internet Bancorp Common Stock
LMNR,249405756.0,13.76,Limoneira Co Common Stock
FLWS,249343099.0,3.89,1-800-FLOWERS.COM Inc. Common Stock
IMSRW,248947847.0,2.35,Terrestrial Energy Inc. Warrant
MBI,248450082.0,4.87,MBIA Inc. Common Stock
GLDG,248363190.0,1.16,GoldMining Inc. Common Shares
FUFU,247697243.0,1.49,BitFuFu Inc. Class A Ordinary Shares
CRDL,247664063.0,2.12,Cardiol Therapeutics Inc. Class A Common Shares
ARL,247610819.0,15.33,American Realty Investors Inc. Common Stock
SCM,247490653.0,8.69,Stellus Capital Investment Corporation Common Stock
EXFY,244352904.0,2.68,Expensify Inc. Class A Common Stock
RAIL,243114550.0,7.41,FreightCar America Inc. Common Stock
TSSI,242684002.0,8.6,TSS Inc. Common Stock
PAMT,242511336.0,11.58,PAMT CORP Common Stock
AUDC,242342817.0,9.86,AudioCodes Ltd. Common Stock
VRXA,241807360.0,1.71,Veraxa Biotech AG Ordinary Shares
NERV,240647697.0,5.04,Minerva Neurosciences Inc Common Stock
BYND,240199705.0,13.97,Beyond Meat Inc. Common Stock
SY,239722189.0,2.39,So-Young International Inc. American Depository Shares
III,239646637.0,4.95,Information Services Group Inc. Common Stock
PEBK,239540951.0,43.86,Peoples Bancorp of North Carolina Inc. Common Stock
CMTG,239137729.0,1.7,Claros Mortgage Trust Inc. Common Stock
HQI,238802000.0,17.18,HireQuest Inc. Common Stock (DE)
SNFCA,238729960.0,8.72,Security National Financial Corporation Class A Common Stock
NUS,238520374.0,4.9,Nu Skin Enterprises Inc. Common Stock
ACU,238272099.0,62.15,Acme United Corporation. Common Stock
RNA,237939494.0,13.91,Atrium Therapeutics Inc. Common Stock
INFU,237512383.0,11.93,InfuSystems Holdings Inc. Common Stock
TARA,237268384.0,4.01,Protara Therapeutics Inc.  Common Stock
DTIL,236683326.0,8.57,Precision BioSciences Inc. Common Stock
APC,235754532.0,18.75,ARKO Petroleum Corp. Class A Common Stock
